1003,522396,-4312,0,0
1004,522917,-6260,0,0
1005,523438,-7967,0,0
1006,523958,-9369,0,0
1007,524479,-10410,0,0
1008,525000,-11051,0,0
1009,525521,-11268,0,0
1010,526042,-11051,0,0
1011,526562,-10410,0,0
1012,527083,-9369,0,0
1013,527604,-7967,0,0
1014,528125,-6260,0,0
1015,528646,-4312,0,0
1016,529167,-2198,0,0
1017,529688,0,0,0
1018,530208,2198,0,0
1019,530729,4312,0,0
1020,531250,6260,0,0
1021,531771,7967,0,0
1022,532292,9369,0,0
1023,532812,10410,0,0
1024,533333,11051,0,0
1025,533854,11268,0,0
1026,534375,11051,0,0
1027,534896,10410,0,0
1028,535417,9369,0,0
1029,535938,7967,0,0
1030,536458,6260,0,0
1031,536979,4312,0,0
1032,537500,2198,0,0
1033,538021,0,0,0
1034,538542,-2198,0,0
1035,539062,-4312,0,0
1036,539583,-6260,0,0
1037,540104,-7967,0,0
1038,540625,-9369,0,0
1039,541146,-10410,0,0
1040,541667,-11051,0,0
1041,542188,-11268,0,0
1042,542708,-11051,0,0
1043,543229,-10410,0,0
1044,543750,-9369,0,0
1045,544271,-7967,0,0
1046,544792,-6260,0,0
1047,545312,-4312,0,0
1048,545833,-2198,0,0
1049,546354,0,0,0
1050,546875,2198,0,0
1051,547396,4312,0,0
1052,547917,6260,0,0
1053,548438,7967,0,0
1054,548958,9369,0,0
1055,549479,10410,0,0
1056,550000,11051,0,0
1057,550521,11268,0,0
1058,551042,11051,0,0
1059,551562,10410,0,0
1060,552083,9369,0,0
1061,552604,7967,0,0
1062,553125,6260,0,0
1063,553646,4312,0,0
1064,554167,2198,0,0
1065,554688,0,0,0
1066,555208,-2198,0,0
1067,555729,-4312,0,0
1068,556250,-6260,0,0
1069,556771,-7967,0,0
1070,557292,-9369,0,0
1071,557812,-10410,0,0
1072,558333,-11051,0,0
1073,558854,-11268,0,0
1074,559375,-11051,0,0
1075,559896,-10410,0,0
1076,560417,-9369,0,0
1077,560938,-7967,0,0
1078,561458,-6260,0,0
1079,561979,-4312,0,0
1080,562500,-2198,0,0
1081,563021,0,0,0
1082,563542,2198,0,0
1083,564062,4312,0,0
1084,564583,6260,0,0
1085,565104,7967,0,0
1086,565625,9369,0,0
1087,566146,10410,0,0
1088,566667,11051,0,0
1089,567188,11268,0,0
1090,567708,11051,0,0
1091,568229,10410,0,0
1092,568750,9369,0,0
1093,569271,7967,0,0
1094,569792,6260,0,0
1095,570312,4312,0,0
1096,570833,2198,0,0
1097,571354,0,0,0
1098,571875,-2198,0,0
